,user,text,gender,clean_text,length
68,BeingSalmanKhan,"Christmas ko banao aur bhi special with our film #Dabangg3, now in cinemas!

Book Tickets Now On:
BMS-… https://t.co/N87jnbbm2K",0,Christmas banao special with film #Dabangg cinemas Book Tickets,127
69,BeingSalmanKhan,@SKFilmsOfficial @saffronbrdmedia,0,,33
70,BeingSalmanKhan,"Christmas ke mauke par, aap sabhi ke liye ek surprise. Aap sabhi ko Merry Christmas! #ChristmasWithChulbul 

Book T… https://t.co/uxT5FHCFGv",0,Christmas mauke sabhi liye surprise sabhi Merry Christmas #ChristmasWithChulbul Book,140
71,BeingSalmanKhan,"Dabangg ka swag, dabangg ki Pepsi #swagstepchallenge #swagattohkarohumaraswagse #harghoontmeinswag #Dabanng3… https://t.co/oo6vMI4ufD",0,Dabangg swag dabangg Pepsi #swagstepchallenge #swagattohkarohumaraswagse #harghoontmeinswag #Dabanng,133
72,BeingSalmanKhan,"Humaare #HabibiKeNain, kaabil-e-taareef!

https://t.co/rmZWWT9v6r

@arbaazSkhan @sonakshisinha @saieemmanjrekar… https://t.co/SmPlWM5He5",0,Humaare #HabibiKeNain kaabil taareef,136
73,BeingSalmanKhan,@saieemmanjrekar @nikhil_dwivedi @SKFilmsOfficial @saffronbrdmedia,0,,66
74,BeingSalmanKhan,Humaare is Pandey level dialogue ke saath Dabangg 3 ab hui apki. Aapke nazdeeki cinemagharon me dhamaal macha rahi… https://t.co/YA2yXm7wF1,0,Humaare Pandey level dialogue saath Dabangg apki Aapke nazdeeki cinemagharon dhamaal macha rahi,139
75,BeingSalmanKhan,@nikhil_dwivedi @SKFilmsOfficial @saffronbrdmedia,0,,49
76,BeingSalmanKhan,"Le aaye aap sabhi ke liye humaari picture 'Dabangg 3'. Hume kya dekh rahe ho, jaake film dekho! #Dabangg3InCinemas… https://t.co/dv8m2sk6vF",0,aaye sabhi liye humaari picture Dabangg Hume dekh rahe jaake film dekho #Dabangg InCinemas,139
77,BeingSalmanKhan,@KicchaSudeep @nikhil_dwivedi @SKFilmsOfficial @saffronbrdmedia,0,,63
78,BeingSalmanKhan,Aa rahe hain kal humari Rajjo ke saath lekar saal ka sabse bada tohfa aap sabhi ke liye. Swaagat toh karo humaara! … https://t.co/rLYKNWioom,0,rahe hain humari Rajjo saath lekar saal sabse bada tohfa sabhi liye Swaagat karo humaara,140
79,BeingSalmanKhan,"Hum aur humari Khushi, lekar aaye h humare romance ka fasaana!#Awara
https://t.co/nMUXH7ecSg
@arbaazSkhan… https://t.co/tS5tbCNVV1",0,humari Khushi lekar aaye humare romance fasaana #Awara,130
80,BeingSalmanKhan,"Humaari is bade se dil ka bada sa hissa, humaari super sexy habibi Rajjo. Milte hain 20 December ko apke nazdeekhi… https://t.co/tbolyd81Gj",0,Humaari bade bada hissa humaari super sexy habibi Rajjo Milte hain December apke nazdeekhi,139
81,BeingSalmanKhan,"Aapko kya laga, Hum aapko ek hi task deke kaam khatam karenge?
Abhi to khel shuru hua hai! Abhi to mazza aayega!… https://t.co/xmYiBcsvPG",0,Aapko laga aapko task deke kaam khatam karenge Abhi khel shuru Abhi mazza aayega,137
82,BeingSalmanKhan,"Humaare dialogues bolna itna bhi asaan nahi h, Aazmaana chahenge apne aap ko? Tohfa intezaar kar raha h!… https://t.co/7kPNxh8Owd",0,Humaare dialogues bolna itna asaan nahi Aazmaana chahenge apne Tohfa intezaar raha,129
83,BeingSalmanKhan,In Chennai for promotions #Dabangg3 @SKFilmsOfficial @PDdancing @saieemmanjrekar @KicchaSudeep https://t.co/SA58jQklPJ,0,Chennai promotions #Dabangg,118
84,BeingSalmanKhan,King of romance Shah Rukh Khan ya hum? Khushi ke dil ki baat samajhana itna easy bhi nahi hai...#4DaysToDabangg3… https://t.co/ZUbcHdbQ2C,0,King romance Shah Rukh Khan Khushi baat samajhana itna easy nahi DaysToDabangg,137
85,BeingSalmanKhan,Ek chota sa surprise hai aap sab ke liye. Milo kal 12 baje humaare Instagram pe! #Dabangg3SurpriseTomorrow… https://t.co/ayPXt7Z27m,0,chota surprise liye Milo baje humaare Instagram #Dabangg SurpriseTomorrow,131
86,BeingSalmanKhan,"Intezaar khatam! Book karo 'Dabangg3' ki tickets turrant! #5DaysToDabangg3

Book Tickets Now On:
BMS-… https://t.co/Ymcs4J5P9K",0,Intezaar khatam Book karo Dabangg tickets turrant DaysToDabangg Book Tickets,126
87,BeingSalmanKhan,"#Dabangg3 Promotions

 @StarSportsIndia @arbaazSkhan @sonakshisinha @saieemmanjrekar @PDdancing @KicchaSudeep… https://t.co/KYbH82ARsE",0,#Dabangg Promotions,134
88,BeingSalmanKhan,"Aa rahe hain hum lagaane action ka tadka. Taiyaar rahiye!  #6DaysToDabangg3

https://t.co/BMLm7HDDiT

@arbaazSkhan… https://t.co/xxqgXEyVs2",0,rahe hain lagaane action tadka Taiyaar rahiye DaysToDabangg,139
89,BeingSalmanKhan,"Bali Singh jaise villain se bhidne ka alag hi mazaa hai, takkar is baar zabardast hogi! #BeingChulbul… https://t.co/g2VcxWUYBg",0,Bali Singh jaise villain bhidne alag mazaa takkar baar zabardast hogi #BeingChulbul,126
90,BeingSalmanKhan,"Apne andar ke Chulbul Pandey ko jagaao with the special 'Dabangg 3' filters! #BeingChulbul 

@arbaazSkhan… https://t.co/RT8oS0W9Ni",0,Apne andar Chulbul Pandey jagaao with special Dabangg filters #BeingChulbul,130
91,BeingSalmanKhan,"Katrina and I, with the Hon. Prime Minister Sheikh Hasina.. it was a pleasure and honour to have met such a beautif… https://t.co/Lx0m30iThQ",0,Katrina with Prime Minister Sheikh Hasina pleasure honour have such beautif,140
92,BeingSalmanKhan,@saffronbrdmedia @TSeries,0,,25
93,BeingSalmanKhan,"Dekhiye maasoom si Khushi ka beautiful sa gaana, #NainaLade

https://t.co/e1AJo48KAi

@arbaazSkhan @sonakshisinha… https://t.co/L4Yv3dfJ6E",0,Dekhiye maasoom Khushi beautiful gaana #NainaLade,138
94,BeingSalmanKhan,@mamtamuzik @danishsabri12 @VMVMVMVMVM @SKFilmsOfficial @saffronbrdmedia @TSeries @setwetindia,0,,94
95,BeingSalmanKhan,"Humaare dil se ye tohfaa aap sab keliye! Jao, or dekho ki #MunnaBadnaamHuapar kaise!

https://t.co/zeRQriN6kG… https://t.co/5Ai2zYm3Pa",0,Humaare tohfaa keliye dekho #MunnaBadnaamHuapar kaise,134
96,BeingSalmanKhan,(2/2)..n their family go through this extreme agony n loss as this has to be stopped. Let betii bachao not be just… https://t.co/ohroGb6QeC,0,their family through this extreme agony loss this stopped betii bachao just,139
97,BeingSalmanKhan,"#JusticeForPriyankaReddy These r the worst kind of shaitans disguised in the human form! The pain, torture n death… https://t.co/b9YNwgyKAk",0,#JusticeForPriyankaReddy These worst kind shaitans disguised human form pain torture death,139
98,BeingSalmanKhan,@danishsabri12 @VMVMVMVMVM @SKFilmsOfficial @saffronbrdmedia @TSeries @setwetindia,0,,82
99,BeingSalmanKhan,"Taiiyyar ho jao saal ke sabse zabardast event k liye, live! Aate hain... #MunnaBadnaamHuaOutToday
@arbaazSkhan… https://t.co/bxPyKaCGta",0,Taiiyyar saal sabse zabardast event liye live Aate hain #MunnaBadnaamHuaOutToday,135
100,BeingSalmanKhan,@mamtamuzik @danishsabri12 @VMVMVMVMVM @SKFilmsOfficial @saffronbrdmedia @TSeries,0,,81
101,BeingSalmanKhan,Aa rahe hain bahut jald with the most badass song 'Munna Badnaam Hua'...#MunnaBadnaamHuaTeaser… https://t.co/LwOraGgHXx,0,rahe hain bahut jald with most badass song Munna Badnaam #MunnaBadnaamHuaTeaser,119
102,BeingSalmanKhan,"Dancing with special children of Umang in Jaipur ‘yu karke’ 😘
@binaakak @sonakshisinha @PDdancing @SKFilmsOfficial https://t.co/FnHovZVUp9",0,Dancing with special children Umang Jaipur karke,138
103,BeingSalmanKhan,"Ye karo, wo karo, Sab karo,do whatever u want to do man lekin karo #YuKarke
https://t.co/Lw2q9TfDsk @arbaazSkhan… https://t.co/H17S86if1s",0,karo karo karo whatever want lekin karo #YuKarke,137
104,BeingSalmanKhan,"Dabangg 3 ke gifs dekhiye @GIPHY par. Search karo 'Dabangg 3' Instagram, TikTok aur Snapchat par aur banao chats ko… https://t.co/IRi56jtdX9",0,Dabangg gifs dekhiye Search karo Dabangg Instagram TikTok Snapchat banao chats,140
105,BeingSalmanKhan,"Tanhaji manaji.. Ajay vijay bhava vijay bhava vijay bhava . . . @ajaydevgn 
https://t.co/QL1VdHBJ5Z",0,Tanhaji manaji Ajay vijay bhava vijay bhava vijay bhava,99
106,BeingSalmanKhan,Happy children’s day today and every day . . https://t.co/cXjHbMb6IP,0,Happy children today every,68
107,BeingSalmanKhan,"#HudHudDabangg pehle sunaya, aaj dikha bhi raha hun. Yakeen hai ke swagat karoge aap.

https://t.co/cAy3Q5g5es… https://t.co/Vx6qRm8jFO",0,#HudHudDabangg pehle sunaya dikha raha Yakeen swagat karoge,135
108,BeingSalmanKhan,"Ye raha 'Dabangg 3' Jukebox, ab saare gaano'n ka mazaa lo ek saath! #Dabangg3Jukebox

https://t.co/ZasvNpEfrt… https://t.co/uZiHXhVNN3",0,raha Dabangg Jukebox saare gaano mazaa saath #Dabangg Jukebox,134
109,BeingSalmanKhan,"Nain jiske hain farebi, gaana unka jo hain humaari, 'Habibi'. #HabibiKeNain

https://t.co/97SVQqwlpv

@arbaazSkhan… https://t.co/ghKAX9O0VL",0,Nain jiske hain farebi gaana unka hain humaari Habibi #HabibiKeNain,139
110,BeingSalmanKhan,"Pehle ishq ki baat hi kuch aur hoti hai. Suno Dabangg 3 ka naya gaana, 'Awara'. #AwaraSong

https://t.co/FvjxeHP3Ps… https://t.co/nYmBM8p4Fd",0,Pehle ishq baat kuch hoti Suno Dabangg naya gaana Awara #AwaraSong,140
111,BeingSalmanKhan,"Hum chup hain, intezaar mein sahi counter ke. Aur humein poora bharosa hai ki aap humein denge, ek jabardast counte… https://t.co/qTN6nmcy3x",0,chup hain intezaar mein sahi counter humein poora bharosa humein denge jabardast counte,140
112,BeingSalmanKhan,"Kamaal Khan ki aawaaz, Badshah ka rap aur Chulbul ki dabanggayi; suniye #MunnaBadnaamHua

https://t.co/HYQvMlZpbQ… https://t.co/tyNTjh8H0J",0,Kamaal Khan aawaaz Badshah Chulbul dabanggayi suniye #MunnaBadnaamHua,138
113,BeingSalmanKhan,Congratz daisy on a good clean child friendly sporting teaser of #Gujarat11 . . @ShahDaisy25… https://t.co/dvP6xRxrYB,0,Congratz daisy good clean child friendly sporting teaser #Gujarat,117
114,BeingSalmanKhan,"'Dabangg 3' ka naya gaana, 'Yu Karke', suno humaari yaani ki Chulbul Pandey ki aawaaz mein #YuKarkeSong… https://t.co/RTMKnCxSYq",0,Dabangg naya gaana Karke suno humaari yaani Chulbul Pandey aawaaz mein #YuKarkeSong,128
115,BeingSalmanKhan,Best wishes to not just a superstar.. The only superstar! Rajni garu in full motion #DarbarMotionPoster… https://t.co/HwlkjQs3fG,0,Best wishes just superstar only superstar Rajni garu full motion #DarbarMotionPoster,128
116,BeingSalmanKhan,Yeh hai hamara romantic andaaz... suniye aur maze lijiye with ‘Naina Lade’... #NainaLadeDabangg3… https://t.co/mh0qdRF2Mq,0,hamara romantic andaaz suniye maze lijiye with Naina Lade #NainaLadeDabangg,121
117,BeingSalmanKhan,#RadheEid2020 . . . Day 1 https://t.co/o9GLYTjMtt,0,#RadheEid,49
118,BeingSalmanKhan,"And the journey begins . . .
#RadheEid2020 
@SohailKhan @bindasbhidu @DishPatani @RandeepHooda @PDdancing… https://t.co/8qpLiLNgx2",0,journey begins #RadheEid,130
119,BeingSalmanKhan,#Dabangg3 @realpreityzinta https://t.co/g8jKBOqKPB,0,#Dabangg,50
120,BeingSalmanKhan,#Dabangg3 https://t.co/WfIzUQrfj2,0,#Dabangg,33
121,BeingSalmanKhan,"HUD HUD Dabangg Dabangg Dabangg #50DaysToDabangg3 

https://t.co/FjbPwPRTJF

@arbaazSkhan @sonakshisinha… https://t.co/Tok9CzvB7o",0,Dabangg Dabangg Dabangg DaysToDabangg,129
122,BeingSalmanKhan,#Dabangg3 @realpreityzinta https://t.co/KJNix4CHlP,0,#Dabangg,50
123,BeingSalmanKhan,What a stylish teaser! Very happy to launch @kjr_studios #HeroTeaser 😃 @siva_kartikeyan All the best to u and team… https://t.co/r98mMxe1jR,0,What stylish teaser Very happy launch #HeroTeaser best team,139
124,BeingSalmanKhan,"దయచేసి, మీ అమూల్యమైన సమయాన్ని 
కేటాయించి, ఓ మూడు నిమిషాలు 
"" దబంగ్ 3 "" తెలుగు ట్రైలర్ ని చూడండి… https://t.co/MHYhRZVBBE",0,,120
125,BeingSalmanKhan,"வணக்கம் உங்கள் பொன்னான நேரத்திலிருந்து ஒரு 3 நிமிடங்கள் ஒதுக்கி தபங் 3 -டிரைலரை பாருங்கள் 
#Dabangg3TamilTrailer… https://t.co/MJ5QJgWvWe",0,#Dabangg TamilTrailer,137
126,BeingSalmanKhan,"ದಯವಿಟ್ಟು, ದಬಾಂಗ್3 ಕನ್ನಡ ಟ್ರೈಲರ್ ನೋಡುವದಕ್ಕಾಗಿ ನಿಮ್ಮ ಅಮೂಲ್ಯ ಸಮಯದಲ್ಲಿ 3 ನಿಮಿಷಗಳನ್ನು ನಮಗಾಗಿ ಕೊಡಬಹುದಾ… https://t.co/yRECnFKIgX",0,,121
127,BeingSalmanKhan,Here it is...Pls take out time from your busy schedule and watch 3 mins of 'Dabangg 3' #Dabangg3Trailer… https://t.co/AHxTsOU8nj,0,Here take time from your busy schedule watch mins Dabangg #Dabangg Trailer,128
128,BeingSalmanKhan,"Hamari pure innocent masoom Khushi...#Dabangg3TrailerOutTomorrow

@saieemmanjrekar @arbaazSkhan @sonakshisinha… https://t.co/RbeE7uI9SF",0,Hamari pure innocent masoom Khushi #Dabangg TrailerOutTomorrow,135
129,BeingSalmanKhan,"#Dabangg3TrailerOutTomorrow

https://t.co/Wuq5Y0mJtd

@saieemmanjrekar @arbaazSkhan @sonakshisinha @PDdancing… https://t.co/oSBkwZumvm",0,#Dabangg TrailerOutTomorrow,134
130,BeingSalmanKhan,Aaj boss buss vote karo . . #VoteKarMaharashtra https://t.co/bMuzaZOoYP,0,boss buss vote karo #VoteKarMaharashtra,71
131,BeingSalmanKhan,"Hindustani sabhyata ki chakki se bani hamaari super sexy Rajjo... #2DaysToDabangg3Trailer

@sonakshisinha… https://t.co/GlilS3nH26",0,Hindustani sabhyata chakki bani hamaari super sexy Rajjo DaysToDabangg Trailer,130
132,BeingSalmanKhan,"#2DaysToDabangg3Trailer

https://t.co/5TbvkXkm5I

@sonakshisinha @arbaazSkhan @saieemmanjrekar @PDdancing… https://t.co/gsP3V273fV",0,DaysToDabangg Trailer,130
133,BeingSalmanKhan,Too much fun is on its way #Dubai on 8 Nov at Coca-Cola Arena. See you all there! Book your tickets:… https://t.co/UzTY7Ox0hx,0,much #Dubai Coca Cola Arena there Book your tickets,125
134,BeingSalmanKhan,"World TV Premiere of #Bharat, tonight at 8PM on @zeecinema
#KatrinaKaif @bindasbhidu @WhoSunilGrover @atulreellife… https://t.co/OCrjtVtaVV",0,World Premiere #Bharat tonight #KatrinaKaif,139
135,BeingSalmanKhan,"One man changed our entire nation. His thoughts, his legacy will forever live on. Honouring 150 years of Gandhiji -… https://t.co/ymaZwJzKWp",0,changed entire nation thoughts legacy will forever live Honouring years Gandhiji,140
136,BeingSalmanKhan,"Aap he ne poocha tha 'Dabangg 3' ke baad kya? What and when? Yeh lo answer #EidRadheKi 

https://t.co/mKp4gYsoUz… https://t.co/TFImloR8zz",0,poocha Dabangg baad What when answer #EidRadheKi,137
137,BeingSalmanKhan,"Mazza aa gaya trailer dekh ke! Chaa gaya hai humara Satellite, @Sooraj9pancholi
#SatelliteShankar trailer:… https://t.co/E8NB9ncyHL",0,Mazza gaya trailer dekh Chaa gaya humara Satellite #SatelliteShankar trailer,131
138,BeingSalmanKhan,"Trailer kaafi kamaal h @theathiyashetty @Nawazuddin_S !
Bhai ne bola aapko best wishes dene ko! All the best!

https://t.co/UocNB9R3Gq",0,Trailer kaafi kamaal Bhai bola aapko best wishes dene best,134
139,BeingSalmanKhan,"Paani k gote lagaye aapke Bhai ne kal, kaaafi cool baccho k saath! Dharti maa ka aadar sammaan hamesha sar aankhon… https://t.co/ZiCh4GitXM",0,Paani gote lagaye aapke Bhai kaaafi cool baccho saath Dharti aadar sammaan hamesha aankhon,139
140,BeingSalmanKhan,"Villain jitna bada ho, usse bhidne mein utna hi mazaa aata hai.
Introducing Sudeep Kiccha as Balli in 'Dabangg 3'.… https://t.co/bCU2C3lrba",0,Villain jitna bada usse bhidne mein utna mazaa aata Introducing Sudeep Kiccha Balli Dabangg,139
141,BeingSalmanKhan,#Dabangg3 https://t.co/VZecKOtaYD,0,#Dabangg,33
142,BeingSalmanKhan,Hyderabad!! Taiyaar ho jao #DabanggTheTour k liye.. aapke sheher me 2nd Nov ko L.B Stadium! Bhai ko dekhna mat bhoo… https://t.co/Hb0mKHH5fT,0,Hyderabad Taiyaar #DabanggTheTour liye aapke sheher Stadium Bhai dekhna bhoo,140
143,BeingSalmanKhan,"Nagpur vasiyoon! @bebeinghuman ka ek aur store aapke sheher me khul raha h, at Trilium mall. Bhai ki baat maano, ja… https://t.co/T7SzMiy71o",0,Nagpur vasiyoon store aapke sheher khul raha Trilium mall Bhai baat maano,140
144,BeingSalmanKhan,"#GandhiJayanti k is mauke pe, Bhai ne bola aapko message dene ko... 
aur Chulbul Pandey is ready! 
@PMOIndia… https://t.co/XueMpDuyHI",0,#GandhiJayanti mauke Bhai bola aapko message dene Chulbul Pandey ready,133
145,BeingSalmanKhan,"Hello! My name is Chulbul Pandey.
Nice to meet you! 

#Dabangg3WithChulbulPandey

https://t.co/veZjWKAwyp… https://t.co/MNfVYnlEts",0,Hello name Chulbul Pandey Nice meet #Dabangg WithChulbulPandey,130
146,BeingSalmanKhan,"My half brother of PRDP's brother, again a man of 3 names, has made a movie with my half brother of PRDP. Saw the t… https://t.co/4XdDNeBKza",0,half brother PRDP brother again names made movie with half brother PRDP,140
147,BeingSalmanKhan,"Yeh भंगड़ा hai janaab! India te इंडिया waalon di shaan hai! 🕺🏻
Presenting the official trailer of #BhangraPaaLe:… https://t.co/xapSwXxHCx",0,janaab India waalon shaan Presenting official trailer #BhangraPaaLe,137
0,iamsrk,"Kolkata, with unity comes strength and resilience. Let’s get through this together and help out those affected by A… https://t.co/vFBlLatu4K",0,Kolkata with unity comes strength resilience through this together help those affected,140
1,iamsrk,All my career my friend colleague and absolutely madly talented @MadhuriDixit is the one person who I have always l… https://t.co/hzzimypk7E,0,career friend colleague absolutely madly talented person have always,140
2,iamsrk,"May the blessings of Allah see us through these times. In the end, it’s Faith that keeps us going... Eid Mubarak to… https://t.co/dkIyhYZGmt",0,blessings Allah through these times Faith that keeps going Mubarak,140
3,iamsrk,"My prayers, thoughts &amp; love to those affected by the devastation caused by cyclone Amphan in Bengal &amp; Odisha. The n… https://t.co/xDEXnZgVCK",0,prayers thoughts love those affected devastation caused cyclone Amphan Bengal Odisha,148
4,iamsrk,Lockdown lessons... https://t.co/yYhAwseLBv,0,Lockdown lessons,43
5,iamsrk,We all started the journey of making films with Dreamz Unlimited. Abhijeet was my most resilient &amp; solid ally. V di… https://t.co/qSYsZbwNSn,0,started journey making films with Dreamz Unlimited Abhijeet most resilient solid ally,144
6,iamsrk,Let’s support the brave health officials and medical teams that are leading the fight against the coronavirus by co… https://t.co/sPPZLs5gZh,0,support brave health officials medical teams that leading fight against coronavirus,140
7,iamsrk,"Watch the ‘Dil Se Shukriya’ concert 14th May 2020, 7 PM onwards. Organised by the @DelhiPolice, this virtual concer… https://t.co/F9tGQQx8OI",0,Watch Shukriya concert onwards Organised this virtual concer,140
8,iamsrk,"I stand in solidarity with Maharashtra police @DGPMaharashtra. 
Thank u to @AnilDeshmukhNCP @MumbaiPolice for relen… https://t.co/w7sOzQC7Nt",0,stand solidarity with Maharashtra police Thank relen,140
9,iamsrk,"Since we’ve all got a bit of time on our hands in quarantine, thought I can get us all to work a bit... in a fun, c… https://t.co/j3rNh5dBmH",0,Since time hands quarantine thought work,140
10,iamsrk,.@tkriders collaborated with HADCO Ltd. to 'Do the Knight thing' &amp; distribute as many as 1k food hampers to the nee… https://t.co/x46yv3ncGI,0,collaborated with HADCO Knight thing distribute many food hampers,144
11,iamsrk,"How far would you go to battle the demons within? Our second web series, #Betaal, a horror-thriller, releases May 2… https://t.co/hayMcGZvg5",0,would battle demons within second series #Betaal horror thriller releases,140
12,iamsrk,Saw the film when it was doing Festival rounds and it touched a chord with the whole team at @RedChilliesEnt Am so… https://t.co/y7eYGjz1UZ,0,film when doing Festival rounds touched chord with whole team,139
13,iamsrk,"Extremely grateful to #IforIndia, @Its_Badshah &amp; @cacklerraj for music, lyrics &amp; for working overnight. Thanks Suni… https://t.co/Sr6vrr3JN2",0,Extremely grateful #IforIndia music lyrics working overnight Thanks Suni,148
14,iamsrk,"Happy to participate in #IForIndia... a concert to raise funds for those affected by Covid-19. 
Sunday, 3rd May, 7:… https://t.co/DjuVTXJSbH",0,Happy participate #IForIndia concert raise funds those affected Covid Sunday,140
15,iamsrk,Heartfelt condolences to the Kapoor khandaan. May Allah give you all the strength to deal with your loss. https://t.co/GAZXPq3uRp,0,Heartfelt condolences Kapoor khandaan Allah give strength deal with your loss,129
16,iamsrk,My friend...inspiration &amp; the greatest actor of our times. Allah bless your soul Irrfan bhai...will miss you as muc… https://t.co/cT4GQnr1Q5,0,friend inspiration greatest actor times Allah bless your soul Irrfan bhai will miss,144
17,iamsrk,Thank you all for #AskSrk Need to get back to doing nothing. Please stay at home. Physical distancing. Hygiene. And… https://t.co/gM7o2I2xrV,0,Thank #AskSrk Need back doing nothing Please stay home Physical distancing Hygiene,140
18,iamsrk,I paid lots of attention to my teachers growing up... https://t.co/nEuQ6xcKJY,0,paid lots attention teachers growing,77
19,iamsrk,Medium ko jawaab hi nahi deta...sirf Maximum ko deta hoon. https://t.co/usOMmZAYU1,0,Medium jawaab nahi deta sirf Maximum deta hoon,82
20,iamsrk,Yeah I should copy paste them again na? https://t.co/BMjMAdyyC6,0,Yeah should copy paste them again,63
21,iamsrk,God was wondering when someone will ask me this pertinent question!! Black. https://t.co/hEhkFMz5dJ,0,wondering when someone will this pertinent question Black,99
22,iamsrk,Wow both are awesome and I have met them...but Raju apna sa lagta hai...nahi? https://t.co/EuSsrTHtx5,0,both awesome have them Raju apna lagta nahi,101
23,iamsrk,Bhai kamaal ka Single aur Singer hai... https://t.co/iIvEaY1srk,0,Bhai kamaal Single Singer,63
24,iamsrk,Really...khajanchi hai kya??!! https://t.co/kXn9nyrAtz,0,Really khajanchi,54
25,iamsrk,Bhai social aur physical distancing mein...Mass ki baat mat bol please...will do everything don’t worry. https://t.co/JWoWdNTYAu,0,Bhai social physical distancing mein Mass baat please will everything worry,128
26,iamsrk,Yeah I remember Tom Cruise saying the same...”you complete me..” https://t.co/5cy92pnCkK,0,Yeah remember Cruise saying same complete,88
27,iamsrk,Sabr  ka phal acchha  hi hota hai...mostly. https://t.co/xDahZgSiyh,0,Sabr phal acchha hota mostly,67
28,iamsrk,God bless her. She is very pretty. https://t.co/XsyNxqOvHQ,0,bless very pretty,58
29,iamsrk,I think we will all have to press Pause...Reset and then Play our worlds going forward. https://t.co/wTWgMuVvlQ,0,think will have press Pause Reset then Play worlds going forward,111
30,iamsrk,Yaar yehi pehle aap...pehle aap mein pista jaa raha hoon...kya karoon. https://t.co/NcGHLVoWfB,0,Yaar yehi pehle pehle mein pista raha hoon karoon,94
31,iamsrk,Most of last year... https://t.co/MJLJAI6RZX,0,Most last year,44
32,iamsrk,Wouldn’t know....try asking a superstar. I am just a King unfortunately... https://t.co/bvzBvg1S8B,0,Wouldn know asking superstar just King unfortunately,98
33,iamsrk,Will tell her Hi when she comes in my dreams tonight. https://t.co/njqu5kXiZJ,0,Will tell when comes dreams tonight,77
34,iamsrk,Don’t tire yourself. It’s obvious I will do some films...it’s obvious they will be made..and it’s obvious you all w… https://t.co/wna9qJKany,0,tire yourself obvious will some films obvious they will made obvious,140
35,iamsrk,Is it alright if I can forward the scripts to you also.  Don’t stress will do lots of films my man. https://t.co/8eskzncP59,0,alright forward scripts also stress will lots films,123
36,iamsrk,Hope we overcome the virus...faster than the number of movies I have done. Insha Allah https://t.co/FYai9ZYx07,0,Hope overcome virus faster than number movies have done Insha Allah,110
37,iamsrk,That we all need to slow down a bit. Look and feel life and nature a bit more than just seeking instant gratificati… https://t.co/yf2BI5W2B4,0,That need slow down Look feel life nature more than just seeking instant gratificati,140
38,iamsrk,Damn couldn’t tell which characters at all. Ha ha really cool thank you https://t.co/DeK8KqACn6,0,Damn couldn tell which characters really cool thank,95
39,iamsrk,All the best to everyone appearing for exams as and when. https://t.co/9vDQGIzeke,0,best everyone appearing exams when,81
40,iamsrk,Abe sign to kar doon...abhi shooting kaun karega!! https://t.co/KwCDQY8q9L,0,sign doon abhi shooting kaun karega,74
41,iamsrk,Eh...you are looking for answers in the wrong place my friend. Best of luck with your endeavour. https://t.co/pl4Kgu4Jmh,0,looking answers wrong place friend Best luck with your endeavour,120
42,iamsrk,"बापू जी ने सिखाया था..बुरा मत देखो, ना सुनो, ना कहो । उसी का पालन करता हूँ आज तक। https://t.co/XslM2Km7ry",0,,105
43,iamsrk,"Inspite of contributing to the population boom, having three kids to be with is a treat. They r in all shapes and s… https://t.co/ofblPRYIJp",0,Inspite contributing population boom having three kids with treat They shapes,140
44,iamsrk,Ok it’s a good idea. Let’s do #AskSRK but not too long please because I have to go and do....nothing...for a bit be… https://t.co/KqUdjupi6m,0,good idea #AskSRK long please because have nothing,140
45,iamsrk,Damn I miss the unpredictable and capricious nature of the IPL tournament now!!! https://t.co/8lwOBb36Zm,0,Damn miss unpredictable capricious nature tournament,104
46,iamsrk,"As the world is coping with the outbreak of COVID-19, We must not forget those without a voice. Let's make sure str… https://t.co/plVrWVpsJD",0,world coping with outbreak COVID must forget those without voice make sure,140
47,iamsrk,Health care workers on the frontlines of the #COVID19 crisis need our support. That’s why I’m standing in solidarit… https://t.co/HCd2yxqgTD,0,Health care workers frontlines #COVID crisis need support That standing solidarit,140
48,iamsrk,Thank you sir for all your help to source the kits. We are all together in this endeavour to protect ourselves and… https://t.co/ujZ4VcrocX,0,Thank your help source kits together this endeavour protect ourselves,139
49,iamsrk,I believe this moment in our lives will finally b a memory of when v had all the time on our hands &amp; our loved ones… https://t.co/SfSlAorQAD,0,believe this moment lives will finally memory when time hands loved ones,144
50,iamsrk,When we say ‘mybmc’ then it’s with a sense of ownership and pride in all the efforts your teams are putting up to f… https://t.co/kRMwGOZbin,0,When mybmc then with sense ownership pride efforts your teams putting,140
51,iamsrk,"দিদি, আপনার নিঃস্বার্থ মানবিক কাজে, একটি ভাই হয়ে হাত বাড়ানো আমার কর্তব্য।

Aami Kolkata, we believe...
“I slept a… https://t.co/uAUQoZW896",0,Aami Kolkata believe slept,140
52,iamsrk,"सर आप तो दिल्लीवाले हो, thank you मत करो, हुक्म करो। अपने दिल्लीवाले भाइयों और बहनों के लिए हम लगे रहेंगे। ईश्वर ने… https://t.co/R3LDIfLZcY",0,thank,140
53,iamsrk,Thank u for your service to these families. Let’s keep the good work up and instil faith in them and ourselves too.… https://t.co/Pay6eMRCls,0,Thank your service these families keep good work instil faith them ourselves,140
54,iamsrk,You are all doing a great service. We at @MeerFoundation are glad we could be of assistance. https://t.co/L59HTG74Q4,0,doing great service glad could assistance,116
55,iamsrk,We don’t ever have to thank each other during times like these. We r a family. Grateful you are working so hard for… https://t.co/N8x57TubS2,0,ever have thank each other during times like these family Grateful working hard,140
