user,gender,text
jtimberlake,0,"DON’T SLACK🤘@AndersonPaak @AnnaKendrick47 @Trolls 
https://t.co/Xsjp5vOjbP https://t.co/8Z7flns3WW"
jtimberlake,0,"On set for DON’T SLACK, playing everything but DON’T SLACK 🤣 Just tryin’ to bring some joy.... Video is finally out… https://t.co/vZlWdkoi4t"
jtimberlake,0,Ask me anything... I'm answering one week from today. @MostRequestLive @AskAnythingChat with @OnAirRomeo &amp;… https://t.co/Rm7UEGgAgK
jtimberlake,0,#TrollsWorldTour comes out 4/10... and I’ll be on @MostRequestLive doing an @iHeartRadio @AskAnythingChat when it r… https://t.co/DJmzoqaiu4
jtimberlake,0,"Link below if you're looking for ways to donate or volunteer in your own community. Stay healthy, stay calm, and he… https://t.co/MCMUXrnTjt"
jtimberlake,0,".@TheEllenShow you’re the kindest, sweetest, most generous, and most love-spreading. ALSO, you got moves🕺🏼💯

... Sp… https://t.co/K06kEA8vnm"
jtimberlake,0,"#NewMusicDaily @AppleMusic 
https://t.co/XSiX3iBvu1 https://t.co/D3xYnyLWuE"
jtimberlake,0,We made a song 🤘🤘🤘 DON’T SLACK for #TrollsWorldTour is out right now...@AndersonPaak @Trolls… https://t.co/XbNdkn019K
jtimberlake,0,💎💎💎 https://t.co/Im3bfvpIzj
jtimberlake,0,🙏🏼🙏🏼🙏🏼 https://t.co/dgSo6vEFVM
jtimberlake,0,🤘 https://t.co/EqORiMlQSH
jtimberlake,0,#tinydiamond @Trolls https://t.co/eQNcp8JVMw
jtimberlake,0,Devastated for this city so many of my friends and family call home. But Tennesseans are some of the strongest peop… https://t.co/mL728RLAvT
jtimberlake,0,"Turn-up to “The Other Side (from Trolls World Tour)” on @SpotifyDE 💎 

https://t.co/4Cu15sCN1b https://t.co/hVapwTYU9G"
jtimberlake,0,🙏🏼 https://t.co/SEgtGaCeiZ
jtimberlake,0,🙌🏼 https://t.co/jvk5ZbSAds
jtimberlake,0,Samoas vs Thin Mints... FOOD FOR THOUGHT. https://t.co/7pDL18A8Hm
jtimberlake,0,@MTV @sza 🙌🏼
jtimberlake,0,💎💎💎 https://t.co/0WNw6VySa2
jtimberlake,0,💯 https://t.co/JgPCXvka1p
jtimberlake,0,💎💎💎 https://t.co/kbz2RlkpC2
jtimberlake,0,“The Other Side” is officially out and I’m SO excited for you to hear the World Premiere of my new song with @sza o… https://t.co/hE4v7MOZJj
jtimberlake,0,TURN THIS UP 💎 @sza https://t.co/92lCo6j5PA https://t.co/fbFrtSNXIX
jtimberlake,0,countdown @sza @Trolls 11am EST https://t.co/MmMpx5RqNh https://t.co/KB2osx7vLe
jtimberlake,0,@VirginRadioTO @sza @iHeartRadioCA 🙌🏼💎💎💎
jtimberlake,0,"THE OTHER SIDE OUT NOW 💎
https://t.co/hYqCGSZwGm

Video dropping 8am PT/ 11am ET https://t.co/DEBgRQ3Tzf"
jtimberlake,0,🔥 @sza https://t.co/92lCo6j5PA https://t.co/kwTZB8Nw7b
jtimberlake,0,🙏🏼 @MeekMill https://t.co/JEt36P4eoL
jtimberlake,0,#believechallenge @MeekMill @LILBUCKDALEGEND https://t.co/q3Dz0jYpRU
jtimberlake,0,"#TROLLSWORLDTOUR 🤘
Volume up 📶 @sza @Trolls https://t.co/N36SACCGf8"
jtimberlake,0,"That’s a long list. I wanted to show it to you guys before anyone else, so HERE YOU GO. #TrollsWorldTour is coming… https://t.co/BDFnCdqpnA"
jtimberlake,0,#TrollsWorldTour 🤘 @Trolls https://t.co/KosBpp8xn6
jtimberlake,0,Well played. https://t.co/fh7ALmJlZg
KimKardashian,1,If you sign up to the @SKIMS early access list you can get access to all product an hour before it launches to the… https://t.co/S30fvw76EE
KimKardashian,1,You’re going to love these with the robe!!! It’s so cozy 🤍 https://t.co/2WM321lcYj
KimKardashian,1,🤍 https://t.co/vqL4yV59RV
KimKardashian,1,It’s a must!! You’re going to love this new color 🤍 https://t.co/0UurXqB9PP
KimKardashian,1,".@SKIMS Cozy — everyone’s favorite loungewear styles! Available now in sizes XXS - 5X in 3 new colors: Aqua, Camel,… https://t.co/4qmSbkgNQG"
KimKardashian,1,BACK IN STOCK: @SKIMS Cozy — everyone’s favorite loungewear styles! Available now in sizes XXS - 5X in 3 new colors… https://t.co/FPxStH6bUj
KimKardashian,1,💔 #JusticeForGeorgeFloyd https://t.co/cFazgClwNe
KimKardashian,1,FAM https://t.co/RHDz5wZJr3
KimKardashian,1,New @SKIMS COZY collection out tomorrow! https://t.co/6ZiLSfBfDP
KimKardashian,1,Hindsight’s 2020 https://t.co/lNBEibMicG
KimKardashian,1,"Happy Birthday @ScottDisick!!! We have so many memories together. You are such an amazing father, brother and frien… https://t.co/cp4Yr0vZXg"
KimKardashian,1,OMG I cant with these two 😍 https://t.co/7oCpqVqUJ7
KimKardashian,1,OMG these two ❤️❤️ Stormi x Chi ❤️❤️ https://t.co/ntb6aqBCV4
KimKardashian,1,"6 years down; forever to go 

Until the end https://t.co/9prc4ElGXC"
KimKardashian,1,Join the waitlist now to receive early access to shop. Shot by @RuthHogben1 over FaceTime
KimKardashian,1,"COMING SOON: @SKIMS Cozy Collection, everyone’s favorite loungewear. Available in sizes XXS - 5X in 3 new colors: A… https://t.co/TQ3PF4xGrH"
KimKardashian,1,"It’s true.. He IS the best kept secret. Happy #NationalBrothersDay and congrats on your new show, @KirbyJenner is o… https://t.co/LHWseRjYrl"
KimKardashian,1,https://t.co/diDhyA4yvL
KimKardashian,1,OMG 65 million followers on twitter!!!!!! Thank you so much everyone! I love you!
KimKardashian,1,🤍 https://t.co/hmSXiGaoQW
KimKardashian,1,🔥🔥🔥🤍🤍🤍 https://t.co/gxNrkNPVhX
KimKardashian,1,🏋️‍♂️ https://t.co/mRI0Do1z5b
KimKardashian,1,Quarantine Workout https://t.co/bJ3HS8O2oU
KimKardashian,1,👏🏼👏🏼👏🏼 https://t.co/ygTMunR8MN
KimKardashian,1,🤍 https://t.co/3AdxguXihw
KimKardashian,1,I hope you enjoy this collection! https://t.co/EI6daORzO6
KimKardashian,1,🤍 https://t.co/cR3JqFNGps
KimKardashian,1,You are going to love this collection! The Summer Mesh Brief has been my go to 🤍 https://t.co/yqNFarHfjN
KimKardashian,1,It’s sooooo funny! I can’t wait for people to see this! https://t.co/lBAJlR82e8
KimKardashian,1,Summer Mesh collection just dropped https://t.co/Qsy51Sl2Sd https://t.co/7IF1o5Aveh
KimKardashian,1,All dressed up with nowhere to go https://t.co/YFxUb2Bmmh
KimKardashian,1,The @skims Summer Mesh Collection is launching tomorrow! Available in 5 colors and in sizes XXS - 4X. Shop Summer M… https://t.co/KJeSy4DZrw
KimKardashian,1,Checkout the interview I did with @itsjasonflom as we discuss the case of Julius Jones. Listen to @WrongConviction… https://t.co/EjRYEteYaT
KimKardashian,1,Checkout the interview I did with @itsjasonflom as we discuss the case of Julius Jones. Listen to @WrongConviction… https://t.co/Hr1s1oSKK9
KimKardashian,1,Checkout the interview I did with @itsjasonflom as we discuss the case of Julius Jones. Listen to @WrongConviction… https://t.co/5dwPFZEXSA
KimKardashian,1,✨ https://t.co/j7jDKdddKI
KimKardashian,1,I shot this myself on photo booth — Coming soon: @SKIMS Summer Mesh. Available in 5 colors and in sizes XXS - 4X on… https://t.co/togbwcYTXj
KimKardashian,1,I shot this myself on photo booth — Coming soon: @SKIMS Summer Mesh — a collection of easy and effortless pieces ma… https://t.co/VPdhVMO1fc
KimKardashian,1,My blonde hair was just a wig. Cleaning out my closet and doing @skims fittings today https://t.co/C0Lui4RBNA
KimKardashian,1,Unfortunately our @skims face masks have sold out today but we’re working with our local partner in LA to produce m… https://t.co/d3N3iH7HdV
KimKardashian,1,Shop @SKIMS Face Masks in 5 shades of Nudes at https://t.co/Qsy51Sl2Sd. https://t.co/BxyieouxJG
KimKardashian,1,NOW AVAILABLE: @SKIMS Seamless Face Masks in 5 colors at https://t.co/Qsy51Sl2Sd. Buy 4 for $25 now and enjoy free… https://t.co/53Si0LuYPC
KimKardashian,1,My day 1 https://t.co/feYc31bGB0
KimKardashian,1,".@the_mhcoalition wants to end the stigma against mental health conditions. It is important, now more than ever, th… https://t.co/iwbALUZPDR"
KimKardashian,1,BEST NEWS EVER!!!!!! https://t.co/KDU0odZbGc
KimKardashian,1,🤍 https://t.co/eXtpmKKbu8
KimKardashian,1,📷 @voguemagazine https://t.co/6uVpl3aAkj
KimKardashian,1,💛💛💛🔥🔥🔥 https://t.co/CLLMfjaAK5
KimKardashian,1,Just a message to say I love you guys all so much! 💚💛🧡❤️ https://t.co/ybBXfnA8Bx
KimKardashian,1,"JUST RESTOCKED: @SKIMS Solutionwear. Whether the desire is to enhance, smooth, lift or sculpt, SKIMS Solutionwear p… https://t.co/4WpEiz1knE"
KimKardashian,1,🤍 https://t.co/xoQ5xHfxdv
KimKardashian,1,💋 https://t.co/cSgoMGn4t8
KimKardashian,1,"Tropical vibes 🌴 🦜 
I’m wearing @kkwbeauty 90s Supermodel Lip Liner, 90s Supermodel Matte Lipstick, KKW x Winnie Se… https://t.co/2vR3XgonQj"
KimKardashian,1,This is so powerful. Thank you @REFORM for reminding us that we’re all human. #AnswerTheirCall https://t.co/iOJmUJb1fb
KimKardashian,1,🖤 https://t.co/TyAUj6JOJQ
KimKardashian,1,My baby Psalm turns 1 years old today!!!!!! Psalmy you complete our family. You make everything perfect. I love you… https://t.co/PIFtj548mb
KimKardashian,1,I live for sentimental gifts so thank you Alfred Garcia for making my mom super happy this Mother’s Day! I couldn’t… https://t.co/xiFTISz4UO
KimKardashian,1,I was so excited when I found the wedding photographer who shot her and my dads wedding  back in 1978. I purchased… https://t.co/rk4khyXeS1
KimKardashian,1,Early Mother’s Day appreciation post for my mom! I found this pic and this is not long after having her 4th child!!… https://t.co/bmsNevqeGI
KimKardashian,1,I miss my sisters ✨ https://t.co/w9mEY0lNFa
KimKardashian,1,Fishnet Print Hair by @ChrisAppleton1 Make Up @HrushAchemyan https://t.co/sBwbcLPITD
KimKardashian,1,sandy fishnet print hair on the beach late night https://t.co/Eok9RxR8RB
KimKardashian,1,👀 https://t.co/HJpJmD6NJY
KimKardashian,1,Please sign this petition so that charges will be filed and justice for Ahmaud Arbery's family can be served… https://t.co/ZI6BUTMctQ
KimKardashian,1,"If you guys are looking for a last minute Mother’s Day gift, my @KKWFRAGRANCE Digital Gift Cards are perfect and de… https://t.co/af5rdVF6ig"
KimKardashian,1,Besties! 💗 https://t.co/1i8QG59e8o
KimKardashian,1,OMG HAHAHAHA!!!😂 https://t.co/os5FM4hYj4
KimKardashian,1,🤎 https://t.co/bOM8FN8K4U
KimKardashian,1,I love this edit! Love this song!!! https://t.co/2hZlimbpwv
KimKardashian,1,WOW!!!!!! Looks so good! https://t.co/f5htmiCcCq
KimKardashian,1,💛 https://t.co/oEpBDhKkqk
KimKardashian,1,☀️ https://t.co/A3IeC4R6xW
KimKardashian,1,I love this! thank you! https://t.co/H9MaVH2z8v
KimKardashian,1,✨ https://t.co/PGFu67xVhX
KimKardashian,1,Love you @fitgurlmel!!! https://t.co/n3CgF7dPmp
KimKardashian,1,Sunbeams https://t.co/XbLve6D109
KimKardashian,1,Venomousss https://t.co/ybc8Q1u7yD
ArianaGrande,1,"#justiceforGeorgeFloyd

text FLOYD to 55156
@colorofchange 

to put pressure on DA Mike Freeman to charge and arres… https://t.co/qNqmcHknfo"
ArianaGrande,1,https://t.co/OYyjExqodV https://t.co/WDAZy4Ptfr
ArianaGrande,1,#NAME?
ArianaGrande,1,so excited. love u more mama. https://t.co/yvp3VuIFFB
ArianaGrande,1,https://t.co/1ZvnksjOJi
ArianaGrande,1,i love himmmmmmmmm 🥰 https://t.co/PKqqxojqs9
ArianaGrande,1,https://t.co/OYyjExqodV mood https://t.co/LEXsv6XwUX
ArianaGrande,1,i think so. or just @joangrande alone. https://t.co/bqTUtDTUqP
ArianaGrande,1,parched @ladygaga #rainonme 🌧https://t.co/OYyjExqodV @weatherchannel https://t.co/gTXGWQ31zf
ArianaGrande,1,we love u UK :) thank u https://t.co/3gUgCwI9tt
ArianaGrande,1,also rain on me makes me so mf happy @ladygaga thank u
ArianaGrande,1,"and just wanted to say thank u for everything
u make this life so fun
i can’t wait to perform for u again and see u… https://t.co/M3GlmrbYzc"
ArianaGrande,1,"hello
i miss and love u all so much"
ArianaGrande,1,same https://t.co/ZC42Y4xX0Q
ArianaGrande,1,"rain on me 🤍@ladygaga
https://t.co/OYyjEx8Nmn https://t.co/0u4puucvFE"
ArianaGrande,1,https://t.co/2UaRCWLmf2
ArianaGrande,1,#rainonme music video out now on @ladygaga’s vevo 🌧 https://t.co/1rE088dZyk https://t.co/lSZeFwD97l
ArianaGrande,1,"1 hour 🌧 #rainonme music video
https://t.co/9ZPovAZNWW https://t.co/l5hYVoalUU"
ArianaGrande,1,MY ANGEL https://t.co/X9kuRQWqRW
ArianaGrande,1,"she then held my hand and invited me into the beautiful world of chromatica and together, we got to express how bea… https://t.co/NOxU4fWeIW"
ArianaGrande,1,"one time ..... i met a woman who knew pain the same way i did... who cried as much as i did, drank as much wine as… https://t.co/uNCmng3Iwx"
ArianaGrande,1,"rain on me 🌧 @ladygaga out now 🖤 music video tomorrow at ten am pst / one pm est 🧚🏼‍♂️ 

https://t.co/OYyjEx8Nmn https://t.co/uG3vnRV52V"
ArianaGrande,1,https://t.co/l1i62zqtZ2
ArianaGrande,1,https://t.co/AYbSiyZosl
ArianaGrande,1,really emotional day okay wish i could hug u rn @ladygaga #onehour #rainonme
ArianaGrande,1,"this isn’t real but fuck me i love it so much. i love u, u incredible, unstoppable woman @ladygaga 🤍one hour !… https://t.co/WYbKnwYAIn"
ArianaGrande,1,three hrs #rainonme https://t.co/nQsjh92Eka 🤍
ArianaGrande,1,four https://t.co/wXHnm2rlUG
ArianaGrande,1,always https://t.co/wHX7jv8R9f
ArianaGrande,1,five hours !!! #rainonme @ladygaga https://t.co/25VCpNnGlu
ArianaGrande,1,“gotta live my truth not keep it bottled in... so i don’t lose my mind” 🤍☁️🌑🌬🌧 seven hrs #rainonme
ArianaGrande,1,thank u pop / dancing queen mama https://t.co/6ItJFJwfOK
ArianaGrande,1,nine hrs @ladygaga #rainonme https://t.co/BCNH4XU88L
ArianaGrande,1,woaaah @ladygaga https://t.co/ygcihnQaF7
ArianaGrande,1,"i love u so much more. nothing could stop us before either, we just had to realize it ! i’m so excited ☁️ thank u🤍… https://t.co/uKP3ZmN1a7"
ArianaGrande,1,"⛈ tonight ⛈
rain on me @ladygaga https://t.co/HuvqfxpXik"
ArianaGrande,1,love u
ArianaGrande,1,u really have no idea https://t.co/DBHJrDxGvG
ArianaGrande,1,"really means a lot to me 
love u all more than u know https://t.co/qNZd57ZvNA"
ArianaGrande,1,love &amp; appreciate u so so much my angel friend https://t.co/O3rHP2hKCu
ArianaGrande,1,🤍🥺 https://t.co/sfazoWQxPM
ArianaGrande,1,https://t.co/xcQ6RlhUh6
ArianaGrande,1,https://t.co/Tr7hrGUQnm
ArianaGrande,1,"⛈ teardrops on my face ⛈
rain on me 5/22 @ladygaga https://t.co/BeJFTGGO5a"
ArianaGrande,1,love u most https://t.co/9KYHX5bwfw
ArianaGrande,1,https://t.co/UMxSKOnU6N
ArianaGrande,1,🤍 https://t.co/DRZ6EZYqZP
ArianaGrande,1,⛈ rain on me ⛈ may 22 @ladygaga https://t.co/adhIRdQFYs
ArianaGrande,1,limited amount of signed singles by me &amp; justin :) available til midnight https://t.co/fBvTUjrT9w @justinbieber https://t.co/BK8YdYxQPh
ArianaGrande,1,🏹🤍
ArianaGrande,1,🥺 https://t.co/5d0BHHOcOT
ArianaGrande,1,HAHAHAHAHAHAHAH https://t.co/hehqhlVQTW
ArianaGrande,1,jesus christ 😭😭😭😭 https://t.co/2iCW8Hf3mr
ArianaGrande,1,hello same https://t.co/9LgxPY8hRe
ArianaGrande,1,@successfvI don’t get me wrong. it is so much fun to watch u all fight for it and i appreciate u sm. u are the fier… https://t.co/7I2BRSnr5G
realDonaldTrump,0,Thank you Cowboys. See you in New Mexico! https://t.co/aCRJeskUA8
realDonaldTrump,0,He looks better! https://t.co/qzxn6Svlpc
realDonaldTrump,0,"Who else gave the less than elite (We are the elite. We know how to WIN!) 260 great new Federal Judges, 2 SCJ’s, Lo… https://t.co/jpRpfqtmFg"
realDonaldTrump,0,Texas Supreme Court: Lack of immunity to COVID-19 alone not enough to vote by mail https://t.co/rAZVRF4nkj  Big win… https://t.co/bzGmvbW7hk
realDonaldTrump,0,Big Tech is doing everything in their very considerable power to CENSOR in advance of the 2020 Election. If that ha… https://t.co/1EDtmMBdk5
realDonaldTrump,0,https://t.co/xz1FUpr6p0
realDonaldTrump,0,https://t.co/cYPjbISml3
realDonaldTrump,0,"""He is arguably the greatest president in our history.” Thank you @LouDobbs! https://t.co/6dfy0yxu9l"
realDonaldTrump,0,....I have asked for this investigation to be expedited and greatly appreciate all of the work done by local law en… https://t.co/MnqkOQBW3t
realDonaldTrump,0,"At my request, the FBI and the Department of Justice are already well into an investigation as to the very sad and… https://t.co/6aGUcyGy3Q"
realDonaldTrump,0,"If the FISA Bill is passed tonight on the House floor, I will quickly VETO it. Our Country has just suffered throug… https://t.co/zOoGeoMzc2"
realDonaldTrump,0,Thank you to @NASA and @SpaceX for their hard work and leadership. Look forward to being back with you on Saturday!
realDonaldTrump,0,WARRANTLESS SURVEILLANCE OF AMERICANS IS WRONG!
realDonaldTrump,0,Twitter has now shown that everything we have been saying about them (and their other compatriots) is correct. Big action to follow!
realDonaldTrump,0,"The Radical Left Lamestream Media, together with their partner, the Do Nothing Democrats, are trying to spread a ne… https://t.co/qzpIwrJGvt"
realDonaldTrump,0,"Psycho Joe Scarborough is rattled, not only by his bad ratings but all of the things and facts that are coming out… https://t.co/q598R8n1PU"
realDonaldTrump,0,"We pass 15,000,000 Tests Today, by far the most in the World. Open Safely!"
realDonaldTrump,0,"We are acting as a police force, not the fighting force that we are, in Afghanistan. After 19 years, it is time for… https://t.co/IVKuPRrcZF"
realDonaldTrump,0,OBAMAGATE MAKES WATERGATE LOOK LIKE SMALL POTATOES!
realDonaldTrump,0,"New papers make CLEAR that the Obama Administration SPIED, in an unprecedented manner, on the Trump Campaign and be… https://t.co/Em3cXcUm1B"
realDonaldTrump,0,"We have informed both India and China that the United States is ready, willing and able to mediate or arbitrate the… https://t.co/t5cenR7qkp"
realDonaldTrump,0,....happen again. Just like we can’t let large scale Mail-In Ballots take root in our Country. It would be a free f… https://t.co/3qZCMy52Rs
realDonaldTrump,0,"Republicans feel that Social Media Platforms totally silence conservatives voices. We will strongly regulate, or cl… https://t.co/2Z5Yb4iJbA"
realDonaldTrump,0,Former CBS Reporter One Of The First ‘To Identify Myself As A Target of Illegal Spying Under Obama Admin’ https://t.co/JlqGygcWYq
realDonaldTrump,0,"Congratulations to author Nick Adams on the @simonschuster publication of your new book, “Trump and Churchill, Defe… https://t.co/iIyayqnMdM"
realDonaldTrump,0,"The Failing @nytimes, winner of @PulitzerPrizes for its totally flawed coverage of the illegal Russia Witch Hunt, d… https://t.co/mTVu1amcrt"
realDonaldTrump,0,"Great News: The boring but very nasty magazine, The Atlantic, is rapidly failing, going down the tubes, and has jus… https://t.co/vNyg0uwRSk"
realDonaldTrump,0,"....Twitter is completely stifling FREE SPEECH, and I, as President, will not allow it to happen!"
realDonaldTrump,0,".@Twitter is now interfering in the 2020 Presidential Election. They are saying my statement on Mail-In Ballots, wh… https://t.co/cdSr6B9kWi"
realDonaldTrump,0,I hope all Republican House Members vote NO on FISA until such time as our Country is able to determine how and why… https://t.co/WzKfyviPxs
realDonaldTrump,0,....A total double standard. The only thing the Dems have going for them is their very close relationship with the… https://t.co/4Wrqpb91qp
realDonaldTrump,0,"Didn’t Obama, whose Administration has now been caught cold illegally spying on the Trump campaign, recently also g… https://t.co/W8lySc5odj"
realDonaldTrump,0,"How brilliant are our FARMERS? Thank you @lgutwein99_31, real talent! #MAGA https://t.co/mtzbqUFd1V"
realDonaldTrump,0,"....One person lost to this invisible virus is too much, it should have been stopped at its source, China, but I ac… https://t.co/uOu11jLhkC"
realDonaldTrump,0,"For all of the political hacks out there, if I hadn’t done my job well, &amp; early, we would have lost 1 1/2 to 2 Mill… https://t.co/hIHdnxIqf7"
realDonaldTrump,0,"We made most Governors look very good, even great, by getting them the Ventilators, unlimited Testing, and supplies… https://t.co/CWRAhuqYlV"
realDonaldTrump,0,"Stock Market up BIG, DOW crosses 25,000. S&amp;P 500 over 3000. States should open up ASAP. The Transition to Greatness… https://t.co/LXkEMEAT4L"
realDonaldTrump,0,"....about whether or not Joe could have done such a horrible thing? Maybe or maybe not, but I find Joe to be a tota… https://t.co/wNcYHAJRJb"
realDonaldTrump,0,"The opening of a Cold Case against Psycho Joe Scarborough was not a Donald Trump original thought, this has been go… https://t.co/ySXTGULiOO"
realDonaldTrump,0,"Sean Parnell is an American Hero. Conor Lamb has proven to be an American fraud, and a puppet for Crazy Nancy Pelos… https://t.co/0aQK5gvTFj"
realDonaldTrump,0,"....living in the state, no matter who they are or how they got there, will get one. That will be followed up with… https://t.co/SvXc52LTlG"
realDonaldTrump,0,There is NO WAY (ZERO!) that Mail-In Ballots will be anything less than substantially fraudulent. Mail boxes will b… https://t.co/les5rPlDLQ
realDonaldTrump,0,Joe Biden’s handling of the H1N1 Swine Flu was a complete and total disaster. Even polls on the matter were terrible!
realDonaldTrump,0,https://t.co/Ng5SIjmUAa
realDonaldTrump,0,"Great reviews on our handling of Covid 19, sometimes referred to as the China Virus. Ventilators, Testing, Medical… https://t.co/qEOscd77SW"
realDonaldTrump,0,Nobody in 50 years has been WEAKER on China than Sleepy Joe Biden. He was asleep at the wheel. He gave them EVERYTH… https://t.co/6MZFaswDKn
realDonaldTrump,0,"Sleepy Joe Biden (mostly his reps.) went crazy when I banned, in late January, people coming in from China. He call… https://t.co/MhGYsCVh7Y"
realDonaldTrump,0,"I have zero interest in moving the Republican National Convention to Doral in Miami, as falsely reported by the Fak… https://t.co/LiuyJbdGch"
realDonaldTrump,0,https://t.co/UQ4lBP1nor
realDonaldTrump,0,"....Hawaii in a big, fully loaded 747, to play. What did that do to the so-called Carbon Footprint? He also played… https://t.co/70jeGA4Lnq"
realDonaldTrump,0,"....3 months and, if I waited 3 years, they would do their usual “hit” pieces anyway. They are sick with hatred and… https://t.co/Iwgr16dS0n"
realDonaldTrump,0,"Some stories about the fact that in order to get outside and perhaps, even a little exercise, I played golf over th… https://t.co/yEli8hOQYA"
realDonaldTrump,0,https://t.co/8fvJRDJREz
realDonaldTrump,0,https://t.co/U02F9CL0je
realDonaldTrump,0,"TRANSITION TO GREATNESS! Get ready, it is already happening again!"
realDonaldTrump,0,HAPPY MEMORIAL DAY!
realDonaldTrump,0,"...to find, with all of the jobs and economic development it brings, another Republican National Convention site. T… https://t.co/JZToZBOW0B"
realDonaldTrump,0,"...made by many thousands of enthusiastic Republicans, and others, to head to beautiful North Carolina in August. T… https://t.co/3SNpyTcamz"
realDonaldTrump,0,"...full attendance in the Arena. In other words, we would be spending  millions of dollars building the Arena to a… https://t.co/ag7L9WQDwx"
realDonaldTrump,0,"I love the Great State of North Carolina, so much so that I insisted on having the Republican National Convention i… https://t.co/MsLYBTHN1U"
realDonaldTrump,0,MAKE AMERICA GREAT AGAIN!
TheEllenShow,1,The L.A. Regional Food Bank is incredible. They’re helping so many families in need right now. https://t.co/gwih7a18eF
TheEllenShow,1,"Jennifer Aniston, come over and watch a #Friends marathon with me. @HBOMax is here!"
TheEllenShow,1,A brand-new episode of #momsplaining is here with the bells of the ball – @KristenBell and @LakeBell! Watch more on… https://t.co/NXM9mZbBUB
TheEllenShow,1,Happy #BikeMonth! It should also be Helmet Month. https://t.co/vRENou0F1J
TheEllenShow,1,".@JKCorden recovered from his eye surgery, and the first thing he wanted to see was me. https://t.co/eZPfdy5RSx"
TheEllenShow,1,"Listen to the voices of the people closest to a tragedy, then use your voice to lift theirs. #GeorgeFloyd #SayHisName"
TheEllenShow,1,"You answered #WhatImDoingFirst after the quarantine, and these were too good not to read on TV. https://t.co/rVBJzWyTyD"
TheEllenShow,1,"Who doesn’t love a #TikTokTuesday starring Will Smith, @DerekHough, @KChenoweth, and @TerryCrews? https://t.co/3NozfwxbGB"
TheEllenShow,1,There’s nothing better than starting your week on a Tuesday with a laugh from the spectacularly hilarious… https://t.co/pRHe8kOntG
TheEllenShow,1,"If you haven’t seen @SarahCpr’s videos on the internet, you need to. https://t.co/fDAVuttpir"
TheEllenShow,1,"Cute, cute, cute, cute, cute! https://t.co/1I6l9eiJN7"
TheEllenShow,1,My staff has a lot of beautiful additions to their families. Clearly they had to be rated. #EllenRateMyBaby https://t.co/FBWudxfjIm
TheEllenShow,1,#NAME?
TheEllenShow,1,You’d think @KevinHart4real would be the best quarantine companion. His family thinks otherwise. https://t.co/71fWugdMz3
TheEllenShow,1,Wow. The season finale of #LittleBigShots is tonight! https://t.co/MOq9RY6fMe
TheEllenShow,1,It’s #NationalBrothersDay! It also happens to be Tiara Day and Asparagus Day. What a lucky coincidence that I have… https://t.co/Yqudb0tW1m
TheEllenShow,1,"I asked @LaurDIY, YouTuber &amp; host of @HBOMax's #Craftopia, to share some stories behind her most interesting Instag… https://t.co/krFiHu6Dt6"
TheEllenShow,1,.@IamTabithaBrown and @TheKalenAllen make the perfect internet cooking duo! #OMK https://t.co/7Ugeh9CEU6
TheEllenShow,1,"From 5/21-5/25, 25% of the proceeds from ED by Ellen will be donated to Disabled American Veterans. Thank you for y… https://t.co/QUBJzgHWSy"
TheEllenShow,1,"If you want an enormous tattoo of my face, you can only get it from the best. Thanks, @DJTambe. https://t.co/7d8xy3bdDl"
TheEllenShow,1,"Well, this is just adorable and beautiful at the same time. Don’t miss back-to-back episodes of #LittleBigShots for… https://t.co/4GsOMltcwH"
TheEllenShow,1,"I played #SpilltheTea with some of my staffers, and I learned some things I can never unlearn. https://t.co/1tYNK2SBo0"
TheEllenShow,1,My summer #BEKIND box is here! And it BE FULL of wonderful things. https://t.co/9wGzC2vR0v
TheEllenShow,1,".@RobGronkowski is out of retirement, thanks to an influential friend of his. @TomBrady https://t.co/cnX8X23MiO"
TheEllenShow,1,My staff members Jeannie and Rico are spreading some love and positivity to people who could use it... for our new… https://t.co/m2iR2nb87I
TheEllenShow,1,90th birthday present for my Mamma. https://t.co/GNwpS0dvJ1
TheEllenShow,1,Have you ever wanted to ask me a question? Here’s your chance! Send a video or tweet me your question with the hash… https://t.co/8gKIhin33l
TheEllenShow,1,".@WayansJr has a new app to bring you some laughs, and help comics who can’t perform in clubs right now. I love thi… https://t.co/i1c2w3wX6c"
TheEllenShow,1,You will not believe what happens to @AndyLassner while I’m interviewing @MarloThomas and @Phil_Donahue. https://t.co/D6yZMQpuoG
TheEllenShow,1,@MarloThomas I loved talking to you both. I’m so sorry about Andy.😱
TheEllenShow,1,I played a game called #DidIDoThat? to see if I could remember some of the crazy things I’ve done on the show. Spoi… https://t.co/tseNcdfjN7
TheEllenShow,1,My plans                                                  2020 https://t.co/HQNFYNPS8a
TheEllenShow,1,".@Kandi is the first woman to win the #MaskedSinger, and she’s here to tell me about it. https://t.co/ZErcaOtxG2"
TheEllenShow,1,"Thanks to Shutterfly, I’ve met some of the most incredible people. Here are some highlights. Thank you, @Shutterfly. https://t.co/hKlbiCyRb7"
TheEllenShow,1,#NAME?
TheEllenShow,1,"You were born in the wagon of a traveling show, and now look at you. Happy birthday, @Cher. https://t.co/EH3NLAQsuZ"
TheEllenShow,1,Happy #NationalRescueDogDay! Look at these sweet faces that could come home to live with you. Just a suggestion.… https://t.co/iERK7AlBwj
TheEllenShow,1,.@KristenBell is joined by @MayaRudolph and @CaseyRoseWilson to demonstrate why you should never judge a mom. This… https://t.co/PACwmrsCZs
